Key,Value
coo.31924112547546,1892
coo.31924112547553,1892
coo.31924112547561,1892
coo.31924112547579,1893
coo.31924112547587,1893
coo.31924112547595,1893
coo.31924112547603,1893
coo.31924112547611,1893
coo.31924112547629,1893
coo.31924112547637,1894
coo.31924112547645,1894
coo.31924112547652,1896
coo.31924112547660,1895
coo.31924112547678,1894
coo.31924112547686,1894
coo.31924112547694,1894
coo.31924112547702,1896
coo.31924112547710,1896
coo.31924112547728,1897
coo.31924112547736,1897
coo.31924112547744,1898
coo.31924112547751,1898
coo.31924112547769,1897
coo.31924112547777,1898
coo.31924112547785,1899
coo.31924112547793,1899
coo.31924112547843,1900
coo.31924112547900,1907
coo.31924112547918,1906
coo.31924112547926,1906
coo.31924112547934,1907
coo.31924112547942,1908
coo.31924112547959,1904
coo.31924112547967,1904
coo.31924112547975,1905
coo.31924112547983,1906
coo.31924112547991,1905
coo.31924112548007,1904
coo.31924112548015,1902
coo.31924112548023,1903
coo.31924112548031,1902
coo.31924112548049,1902
coo.31924112548064,1901
coo.31924112548072,1901
coo.31924112548080,1901
coo.31924112548098,1901
coo.31924112548254,1916
coo.31924112548304,1913
coo.31924112548312,1914
coo.31924112548320,1914
coo.31924112548338,1915
coo.31924112548346,1915
coo.31924112548353,1912
coo.31924112548361,1912
coo.31924112548379,1912
coo.31924112548387,1913
coo.31924112548395,1913
coo.31924112548403,1911
coo.31924112548411,1911
coo.31924112548429,1911
coo.31924112548437,1912
coo.31924112548452,1909
coo.31924112548460,1910
coo.31924112548478,1909
coo.31924112548486,1910
coo.31924112548494,1911
inu.30000108539671,1885
inu.30000108539614,1829
inu.30000108539663,1881
inu.30000108539689,1881
inu.30000108539648,1880
inu.30000108539531,1878
inu.30000108539564,1877
inu.30000108539572,1876
inu.30000108539655,1875
inu.32000002539502,1873
inu.32000002539445,1871
inu.30000108614557,1915
inu.30000108614565,1915
inu.30000108614573,1914
inu.30000108614581,1914
inu.30000108539598,1907
inu.30000108539606,1904
inu.30000108555792,1901
inu.32000007386685,1898
inu.30000108555784,1893
inu.30000108555776,1893
inu.30000108541438,1892
inu.30000108541446,1891
inu.30000108541453,1890
inu.30000108541412,1916
inu.32000002539437,1870
inu.32000002539494,1869
inu.30000108614599,1913
wu.89018257410,1905
wu.89018257402,1905
wu.89018257394,1905
coo.31924091753529,1905
coo.31924091753537,1905
inu.30000035209158,1905
uc1.b4570864,1905
inu.30000035208994,1905
umn.31951t00027365o,1905
umn.31951t00027366m,1905
umn.31951t00027367k,1905
uc1.c3295258,1922
njp.32101067680353,1922
inu.30000108539788,1914
uc1.c2632472,1916
uc1.c2632474,1890
uc1.c2632475,1895
uc1.c2632476,1901
uc1.c2638215,1880
uc1.c2638216,1902
hvd.32044021942149,1889
uiug.30112107991801,1871
uiug.30112083245826,1874
uiug.30112045415558,1884
uiug.30112056677708,1881
uiug.30112107991819,1884
uiug.30112107991843,1877
uiug.30112070994832,1893
uiug.30112107991868,1890
uiug.30112107991884,1890
uiug.30112107991892,1893
uiug.30112107991835,1887
uiug.30112118467833,1908
uiug.30112107991876,1890
uiug.30112107991850,1887
uc1.l0070377056,1877
chi.102555133,1902
chi.102555078,1902
chi.102555010,1899
chi.102554894,1896
chi.102554836,1893
chi.102554771,1893
chi.102554713,1890
chi.102555125,1890
chi.11260041,1892
chi.102555060,1887
chi.102555002,1887
chi.25926785,1877
chi.102554886,1874
chi.102554763,1874
chi.25926709,1869
uc1.e0000762617,1887
inu.30000108541511,1884
inu.32000007730197,1874
inu.32000006264420,1900
inu.32000006264412,1900
inu.32000006264404,1900
inu.32000006264156,1900
hvd.hx3kvf,1901
hvd.hx3kvg,1901
inu.32000006264123,1901
inu.32000006264115,1901
uc1.b3451840,1901
wu.89097358709,1901
wu.89097358725,1901
wu.89097358741,1901
wu.89097358766,1901
wu.89097358782,1901
chi.73287215,1859
hvd.hxvahy,1859
inu.39000000226980,1859
inu.39000000226972,1859
osu.32435019722214,-1
inu.32000006264107,-1
inu.32000006264172,-1
coo.31924072689171,-1
mdp.39015038093988,1873
mdp.39015096208544,1873
inu.30000007205796,1873
inu.32000006268835,1912
inu.32000006264610,-1
inu.32000006264594,-1
inu.32000006264586,-1
inu.32000006264560,-1
inu.32000006264545,-1
inu.32000006264529,-1
inu.32000006264503,-1
inu.32000006264487,-1
inu.32000006264479,-1
inu.32000006264461,-1
inu.32000006264446,-1
inu.32000006264495,-1
inu.32000006264511,-1
inu.32000006264537,-1
inu.32000006264552,-1
inu.32000006264602,-1
wu.89097944185,-1
wu.89097944193,-1
wu.89088283320,-1
inu.32000006262515,-1
inu.32000006262507,-1
inu.30000042757090,1828
uiug.30112052520332,1900
uiug.30112053612195,1916
uiug.30112053612211,1916
uiug.30112053612229,1916
uiug.30112053612260,1916
uiug.30112053612278,1916
uiug.30112053612286,1916
uiug.30112053612310,1916
uiug.30112053612328,1916
uiug.30112053612336,1916
uiug.30112053612344,1916
uiug.30112053612351,1916
uiug.30112053612369,1916
uiug.30112053612294,1916
hvd.32044083442566,1904
hvd.32044083442608,1902
hvd.32044083442574,1907
hvd.32044083442582,1906
hvd.32044083442590,1906
hvd.hn4iaw,1908
hvd.hn4fkn,1905
uiug.30112053612179,1916
uiug.30112053612187,1916
uiug.30112053612203,1916
uiug.30112053612245,1916
uiug.30112053612252,1916
uiug.30112053612302,1916
uiug.30112053612377,1916
uiug.30112053612393,1916
uiug.30112053612419,1916
uiug.30112053612435,1916
uiug.30112053612443,1916
uiug.30112053612450,1916
uiug.30112053612468,1916
uiug.30112053612476,1916
nyp.33433090929641,1903
nyp.33433090929658,1904
nyp.33433090929666,1904
nyp.33433090929674,1906
nyp.33433090929682,1906
nyp.33433090929690,1907
nyp.33433090929708,1907
nyp.33433090929716,1908
nyp.33433090929724,1909
nyp.33433090929732,1910
nyp.33433090929740,1910
nyp.33433090929757,1911
nyp.33433090929765,1911
nyp.33433090929773,1912
nyp.33433090929799,1914
nyp.33433090929807,1914
uiuo.ark:/13960/t6rz3h48x,1916
uiuo.ark:/13960/t78s96x61,1916
osu.32435068486448,1916
inu.30000108539739,1918
inu.30000108539747,1914
inu.30000108539754,1907
inu.30000108539705,1904
njp.32101045230388,1916
inu.30000108539721,1905
inu.30000108539762,1907
inu.30000108539770,1903
uc1.b3811225,1982
inu.30000009522453,1902
mdp.39015033832711,1923
inu.30000047786722,1923
inu.32000007900493,1927
nyp.33433070392752,1927
nyp.33433070392760,1927
inu.32000005758604,1904
inu.32000002778332,1893
njp.32101073334078,1923
inu.30000108521646,1923
uc1.31158003799052,1918
uc1.31158010345519,1918
chi.79320002,1908
chi.79319945,1908
chi.23069076,1907
chi.79319952,1907
chi.79320019,1907
chi.79320071,1906
chi.79320139,1906
chi.79320259,1906
chi.79320191,1906
chi.79320317,1906
chi.79319907,1906
chi.79320026,1906
chi.79319969,1906
chi.79320146,1905
chi.79320088,1905
chi.79320266,1905
chi.79320204,1905
chi.79320324,1905
chi.79318837,1905
chi.79318779,1904
chi.79318717,1904
chi.12356453,1903
chi.10495720,1903
chi.12356439,1903
chi.79318471,1902
chi.16834756,1902
chi.16834763,1902
chi.79318426,1902
chi.79318419,1902
chi.79318488,1902
chi.79318546,1902
chi.79318724,1902
chi.79318666,1902
chi.29652046,1900
chi.79318793,1900
chi.79318851,1899
chi.79318806,1899
chi.79318868,1899
chi.12408778,1899
chi.12408709,1899
chi.12408785,1899
chi.79318748,1899
chi.12408805,1899
chi.12408792,1899
chi.14085171,1898
chi.12408730,1898
chi.12408761,1898
chi.12408754,1898
chi.12408723,1898
chi.12408716,1898
chi.12408747,1898
chi.14186679,1897
chi.43625758,1902
chi.79318440,1896
chi.79318560,1896
chi.12839568,1896
chi.79318755,1895
chi.79318635,1895
chi.79318697,1895
chi.79318875,1895
chi.79318882,1895
chi.79318813,1895
chi.79318820,1895
chi.79318700,1894
chi.12640876,1894
chi.10451933,1893
chi.79318522,1893
chi.79319301,1893
chi.10451919,1892
chi.79319185,1892
chi.79319123,1892
chi.10451902,1892
chi.79319065,1892
chi.79319003,1891
chi.24614420,1891
chi.79319356,1890
chi.79319298,1890
chi.79319236,1890
chi.79319116,1889
chi.79319058,1888
chi.79318926,1887
chi.35285695,1886
chi.79319041,1885
chi.79319109,1885
chi.79319161,1885
chi.12587336,1884
chi.16125061,1883
chi.79319274,1883
chi.12171272,1883
chi.79319212,1892
chi.79318604,1892
chi.29422168,1882
chi.12361623,1881
chi.29422086,1880
chi.10452161,1878
chi.79319267,1877
chi.29421978,1876
chi.79319089,1875
chi.79318964,1875
chi.29422555,1874
chi.79319318,1874
chi.79319250,1873
chi.79319192,1873
chi.79318957,1871
chi.79318899,1870
chi.79319229,1884
chi.79318844,1901
chi.79318515,1896
chi.10451926,1893
chi.79319243,1892
chi.31234736,1896
osu.32435053185013,1873
osu.32435053183984,1874
osu.32435051671477,1874
osu.32435053185278,1875
osu.32435053185047,1875
osu.32435053184958,1878
osu.32435053184974,1878
osu.32435053184537,1878
osu.32435053184545,1878
osu.32435053184933,1878
osu.32435053185021,1878
osu.32435053184826,1878
osu.32435053185005,1878
osu.32435053184990,1878
osu.32435053185252,1881
osu.32435053185310,1882
osu.32435053185260,1882
osu.32435053184552,1884
osu.32435053185625,1885
osu.32435053184800,1885
osu.32435053184362,1887
osu.32435053183695,1888
osu.32435053183703,1888
osu.32435053183687,1888
osu.32435053183711,1888
osu.32435053184719,1888
osu.32435053183661,1888
osu.32435053184651,1888
osu.32435053184669,1888
osu.32435053184594,1889
osu.32435053184586,1889
osu.32435053184610,1889
osu.32435053183208,1890
osu.32435053183745,1891
osu.32435053164240,1893
osu.32435053164232,1893
osu.32435053164273,1893
osu.32435053164265,1893
osu.32435053164257,1893
osu.32435053185179,1893
osu.32435053185724,1893
osu.32435053164281,1893
osu.32435053185088,1893
osu.32435053184776,1894
osu.32435053184784,1894
osu.32435057762320,1894
osu.32435053184859,1894
osu.32435053184842,1894
osu.32435053185161,1894
osu.32435054373808,1895
osu.32435054855259,1896
osu.32435057762627,1898
osu.32435053184495,1899
osu.32435053184479,1899
osu.32435053185427,1899
osu.32435053185674,1899
osu.32435053185682,1899
osu.32435053185690,1899
osu.32435053184768,1899
osu.32435053184750,1899
osu.32435053184511,1899
osu.32435053185583,1899
osu.32435053185203,1905
osu.32435053185195,1905
osu.32435053184032,1908
osu.32435053185658,1909
osu.32435053185062,1909
osu.32435053185146,1910
osu.32435053184560,1910
osu.32435053185120,1910
osu.32435053185484,1911
osu.32435053185336,1912
osu.32435053185344,1912
osu.32435053184453,1913
osu.32435053184446,1913
osu.32435053184438,1913
osu.32435053185534,1913
osu.32435053185385,1913
osu.32435053184461,1913
osu.32435053185542,1913
osu.32435053185518,1913
osu.32435053185500,1913
osu.32435053185369,1913
osu.32435053185377,1913
osu.32435053185526,1913
osu.32435053185401,1914
osu.32435053184487,1914
osu.32435053185732,1914
osu.32435057762726,1914
osu.32435053185492,1914
osu.32435053185393,1914
osu.32435053184503,1914
osu.32435053185716,1914
coo.31924091820047,1876
coo.31924091820054,1876
coo.31924091820096,1878
coo.31924091820153,1880
coo.31924091820179,1880
coo.31924091820245,1882
coo.31924091820252,1882
coo.31924091820393,1888
coo.31924091820526,1891
coo.31924091820583,1893
coo.31924091821037,1910
coo.31924091821052,1911
coo.31924091821060,1911
coo.31924091821086,1911
coo.31924091821094,1912
coo.31924091821334,1870
coo.31924091821342,1870
coo.31924091821367,1872
coo.31924091821391,1875
coo.31924091821409,1875
coo.31924091823116,1899
coo.31924091823124,1899
hvd.32044022697528,1907
hvd.32044020183927,1902
hvd.32044018772848,1880
hvd.32044014837512,1890
hvd.32044015712409,1882
hvd.32044015453640,1894
hvd.32044020124046,1884
hvd.32044015593171,1873
hvd.32044014837520,1892
hvd.32044011423449,1891
hvd.32044020115580,1878
hvd.32044014837470,1888
hvd.32044011423431,1891
hvd.32044019324946,1903
hvd.32044014829600,1870
hvd.32044055034698,1880
hvd.32044024331605,1897
hvd.32044055079974,1873
hvd.32044078910247,1878
hvd.32044099719015,1897
hvd.32044099714826,1887
hvd.32044099714552,1907
hvd.32044099714842,1902
hvd.32044099718850,1878
hvd.32044099718587,1870
hvd.32044099718884,1895
hvd.32044099702516,1902
hvd.32044099702508,1900
hvd.32044099719031,1898
hvd.32044099702532,1904
hvd.32044099702540,1904
hvd.32044099714818,1884
hvd.32044099719098,1900
hvd.32044099718785,1895
hvd.32044099702599,1905
hvd.32044099718678,1872
hvd.32044099714578,1908
hvd.32044099702565,1904
hvd.32044099714834,1890
hvd.32044089934731,1876
hvd.32044099714537,1907
hvd.32044099718843,1879
hvd.32044099702490,1900
hvd.32044099714800,1884
hvd.32044099714511,1906
hvd.32044099718660,1875
hvd.32044099714529,1906
hvd.32044099718835,1884
hvd.32044099702524,1903
hvd.32044099718900,1892
hvd.32044099702573,1905
hvd.32044089923403,1881
hvd.32044099718975,1880
hvd.32044099718793,1892
hvd.32044099714503,1906
hvd.32044099702482,1900
hvd.32044099719007,1897
hvd.32044099702581,1905
hvd.32044099714560,1908
hvd.32044099714495,1906
hvd.32044099714487,1905
hvd.32044089889034,1897
hvd.32044099718579,1871
hvd.32044099718686,1871
hvd.32044099702557,1904
hvd.32044099714545,1907
hvd.32044099718991,1896
uiug.30112004079742,1900
uiug.30112004474737,1916
uiug.30112004527112,1900
uiug.30112037744569,1873
uiug.30112039913659,1900
uiug.30112045420087,1902
uiug.30112045420095,1902
uiug.30112045420103,1902
uiug.30112045420111,1902
uiug.30112045420129,1902
uiug.30112045776132,1879
uiug.30112045776140,1879
uiug.30112045776157,1879
uiug.30112045906994,1916
uiug.30112052523559,1915
uiug.30112052576292,1915
uiug.30112052576300,1915
uiug.30112052706816,1899
uiug.30112065097344,1880
uiug.30112074298305,1885
uiug.30112086354765,1885
uiug.30112096615908,1902
uiug.30112098004036,1877
uiuo.ark:/13960/t9672018m,1909
uiug.30112001679189,1915
uiug.30112001682092,1890
uiug.30112001778635,1914
uiug.30112001778676,1914
uiug.30112001778692,1914
uiug.30112001778700,1914
uiug.30112001778718,1915
uiug.30112001818878,1891
uiug.30112003238380,1917
uiug.30112003440408,1907
uiug.30112003440416,1907
uiug.30112004976244,1910
uiug.30112004976269,1910
uiug.30112039913667,1890
uiug.30112039913683,1914
uiug.30112039944779,1881
uiug.30112039944811,1904
uiug.30112042737228,1885
uiug.30112045870794,1909
uiug.30112047766818,1904
uiug.30112048370107,1909
uiug.30112048373895,1892
uiug.30112048380593,1913
uiug.30112052521124,1891
uiug.30112052700678,1893
uiug.30112052713440,1913
uiug.30112056074005,1874
uiug.30112062906109,1899
uiug.30112069816145,1887
uiug.30112069816269,1889
uiug.30112069816277,1888
uiug.30112069816558,1905
uiug.30112070974750,1913
uiug.30112070974768,1913
uiug.30112071782756,1913
uiug.30112077178835,1890
uiug.30112083248317,1888
uiug.30112086354757,1878
uiug.30112086400683,1891
uiug.30112086400824,1914
uiug.30112096615841,1906
uiug.30112096615858,1902
uiug.30112096615866,1908
uiug.30112096615882,1908
uiug.30112098032649,1908
uiug.30112109093465,1908
uiug.30112109093473,1908
uiug.30112000975554,1882
uiug.30112001344594,1880
uiug.30112001467007,1870
uiug.30112001507851,1899
uiug.30112002458237,1913
uiug.30112002459581,1873
uiug.30112004535990,1913
uiug.30112004630775,1913
uiug.30112005675878,1870
uiug.30112037991046,1878
uiug.30112039612780,1904
uiug.30112039944803,1904
uiug.30112042379625,1898
uiug.30112042422458,1904
uiug.30112042422466,1904
uiug.30112045910061,1896
uiug.30112047092454,1881
uiug.30112047766834,1904
uiug.30112048373861,1892
uiug.30112048373887,1892
uiug.30112052704662,1887
uiug.30112055982604,1876
uiug.30112069816137,1890
uiug.30112071782624,1913
uiug.30112071782681,1913
uiug.30112077178827,1896
uiug.30112078740328,1889
uiug.30112084836847,1913
uiug.30112084973145,1893
uiug.30112086377006,1897
uiug.30112001466975,1871
uiug.30112001466983,1871
uiug.30112001466991,1872
uiug.30112037991038,1878
uiug.30112039913675,1876
uiug.30112042301488,1872
uiug.30112045950299,1911
uiug.30112047094815,1875
uiug.30112055980731,1888
uiug.30112055982612,1872
uiug.30112086400675,1875
uiuo.ark:/13960/t3zs6c871,1914
uiug.30112004079767,1884
uiug.30112037914675,1883
uiug.30112039944753,1894
uiug.30112042301470,1895
uiug.30112045953764,1895
uiug.30112047089179,1883
uiug.30112047089187,1883
uiug.30112047091431,1884
uiug.30112047091472,1883
uiug.30112083798998,1911
uiug.30112083834603,1896
uiug.30112109093432,1912
uiuo.ark:/13960/t44r1m99x,1881
uc1.aa0015028434,1901
uiuo.ark:/13960/t47q37r9j,1909
uiuo.ark:/13960/t2s50xb4s,1909
uiuo.ark:/13960/t1zd25x38,1909
uiuo.ark:/13960/t9769r51r,1910
uiuo.ark:/13960/t23c09j5c,1910
uiuo.ark:/13960/t9187js4v,1910
uiuo.ark:/13960/t07x0ng1w,1910
uiuo.ark:/13960/t13n6dm1b,1910
uiuo.ark:/13960/t3fz1j71x,1910
uiuo.ark:/13960/t18m1k21j,1910
uiuo.ark:/13960/t0qr92s2d,1910
uiuo.ark:/13960/t0cv8rv3m,1914
uiug.30112003440424,1907
uiug.30112096615833,1906
uiug.30112098004051,1905
coo.31924091820039,1876
coo.31924091820062,1877
coo.31924091820088,1877
coo.31924091820120,1879
coo.31924091820138,1879
coo.31924091820187,1881
coo.31924091820195,1881
coo.31924091820203,1881
coo.31924091820229,1882
coo.31924091820237,1882
coo.31924091820260,1883
coo.31924091820286,1883
coo.31924091820294,1884
coo.31924091820302,1885
coo.31924091820310,1885
coo.31924091820336,1886
coo.31924091820344,1886
coo.31924091820351,1887
coo.31924091820369,1887
coo.31924091820377,1888
coo.31924091820385,1888
coo.31924091820401,1888
coo.31924091820419,1889
coo.31924091820427,1889
coo.31924091820435,1889
coo.31924091820443,1889
coo.31924091820450,1889
coo.31924091820468,1889
coo.31924091820476,1890
coo.31924091820484,1890
coo.31924091820500,1891
coo.31924091820518,1891
coo.31924091820534,1891
coo.31924091820542,1892
coo.31924091820559,1892
coo.31924091820575,1892
coo.31924091820591,1893
coo.31924091820963,1908
coo.31924091820971,1909
coo.31924091820989,1909
coo.31924091821003,1909
coo.31924091821011,1910
coo.31924091821029,1910
coo.31924091821045,1910
coo.31924091821102,1912
coo.31924091821128,1915
coo.31924091821359,1872
coo.31924091821375,1874
coo.31924091821417,1875
coo.31924091823074,1896
coo.31924091823082,1896
coo.31924091823090,1897
coo.31924091823108,1898
coo.31924091823132,1899
coo.31924091828107,1903
